market,arrival_date,price
Raipur,2016-08-09,320
Surat,2016-08-09,
Varanasi (CC),2016-08-09,367
Brahmapur (OD),2016-08-09,
Bengaluru (CC),2016-08-09,335
Luknow (CC),2016-08-09,380
Asansole,2016-08-09,
Barwala,2016-08-09,341
Pune,2016-08-09,336
Patna,2016-08-09,
Namakkal,2016-08-09,345
Nagpur,2016-08-09,310
Muzaffurpur (CC),2016-08-09,
Mumbai (CC),2016-08-09,355
Midnapur (KOL),2016-08-09,
W.Godavari,2016-08-09,327
Warangal,2016-08-09,320
Mysuru,2016-08-09,338
Allahabad (CC),2016-08-09,338
Bhopal,2016-08-09,333
Hospet,2016-08-09,300
Ahmedabad,2016-08-09,344
Ajmer,2016-08-09,330
W.Godavari,2016-08-10,363
Surat,2016-08-10,
Raipur,2016-08-10,345
Luknow (CC),2016-08-10,380
Kolkata (WB),2016-08-10,402
Kanpur (CC),2016-08-10,381
Jabalpur,2016-08-10,350
Bhopal,2016-08-10,353
Hospet,2016-08-10,320
Warangal,2016-08-10,346
Allahabad (CC),2016-08-10,357
Varanasi (CC),2016-08-10,387
Ranchi (CC),2016-08-10,
Vijayawada,2016-08-10,363
Vizag,2016-08-10,372
Indore (CC),2016-08-10,350
Namakkal,2016-08-10,360
Delhi (CC),2016-08-10,353
Mysuru,2016-08-10,361
Ahmedabad,2016-08-10,385
Ajmer,2016-08-10,340
Asansole,2016-08-10,
Barwala,2016-08-10,354
Bengaluru (CC),2016-08-10,355
Patna,2016-08-10,
Brahmapur (OD),2016-08-10,
Nagpur,2016-08-10,337
Burdwan (CC),2016-08-10,
Chittoor,2016-08-10,358
E.Godavari,2016-08-10,363
Hyderabad,2016-08-10,345
Ludhiana,2016-08-10,342
Midnapur (KOL),2016-08-10,
Mumbai (CC),2016-08-10,390
Muzaffurpur (CC),2016-08-10,
Chennai (CC),2016-08-10,365
Pune,2016-08-10,385
Allahabad (CC),2016-08-11,419
Hyderabad,2016-08-11,391
Mysuru,2016-08-11,414
Muzaffurpur (CC),2016-08-11,
Mumbai (CC),2016-08-11,437
Midnapur (KOL),2016-08-11,
Ludhiana,2016-08-11,390
E.Godavari,2016-08-11,395
Nagpur,2016-08-11,400
Delhi (CC),2016-08-11,412
Chennai (CC),2016-08-11,417
Burdwan (CC),2016-08-11,
Brahmapur (OD),2016-08-11,
Bengaluru (CC),2016-08-11,415
Barwala,2016-08-11,403
Asansole,2016-08-11,
Chittoor,2016-08-11,410
Ajmer,2016-08-11,397
Namakkal,2016-08-11,402
Pune,2016-08-11,435
Varanasi (CC),2016-08-11,440
Surat,2016-08-11,
Raipur,2016-08-11,410
Luknow (CC),2016-08-11,447
Kolkata (WB),2016-08-11,437
Kanpur (CC),2016-08-11,438
Jabalpur,2016-08-11,403
Patna,2016-08-11,
Indore (CC),2016-08-11,412
Bhopal,2016-08-11,415
Warangal,2016-08-11,394
W.Godavari,2016-08-11,395
Vizag,2016-08-11,393
Vijayawada,2016-08-11,395
Ranchi (CC),2016-08-11,
Hospet,2016-08-11,380
Ahmedabad,2016-08-11,434
Ahmedabad,2016-08-12,415
Ajmer,2016-08-12,386
Delhi (CC),2016-08-12,403
Namakkal,2016-08-12,390
Nagpur,2016-08-12,385
Muzaffurpur (CC),2016-08-12,
Mumbai (CC),2016-08-12,419
Midnapur (KOL),2016-08-12,
Ludhiana,2016-08-12,378
Hyderabad,2016-08-12,375
E.Godavari,2016-08-12,379
Chittoor,2016-08-12,395
Chennai (CC),2016-08-12,402
Burdwan (CC),2016-08-12,
Brahmapur (OD),2016-08-12,
Bengaluru (CC),2016-08-12,395
Barwala,2016-08-12,388
Asansole,2016-08-12,
Patna,2016-08-12,
Pune,2016-08-12,415
Mysuru,2016-08-12,398
Vijayawada,2016-08-12,379
Varanasi (CC),2016-08-12,433
Surat,2016-08-12,
Raipur,2016-08-12,394
Luknow (CC),2016-08-12,430
Ranchi (CC),2016-08-12,
Kanpur (CC),2016-08-12,419
Jabalpur,2016-08-12,392
Indore (CC),2016-08-12,395
Kolkata (WB),2016-08-12,425
Hospet,2016-08-12,360
Bhopal,2016-08-12,400
Allahabad (CC),2016-08-12,424
Warangal,2016-08-12,377
W.Godavari,2016-08-12,379
Vizag,2016-08-12,380
Mysuru,2016-08-13,376
Nagpur,2016-08-13,295
Namakkal,2016-08-13,355
Patna,2016-08-13,
Pune,2016-08-13,350
Allahabad (CC),2016-08-13,333
Vijayawada,2016-08-13,340
W.Godavari,2016-08-13,340
Muzaffurpur (CC),2016-08-13,
Warangal,2016-08-13,335
Vizag,2016-08-13,350
Ranchi (CC),2016-08-13,
Mumbai (CC),2016-08-13,380
Asansole,2016-08-13,
Ludhiana,2016-08-13,314
Hyderabad,2016-08-13,335
Delhi (CC),2016-08-13,330
Chittoor,2016-08-13,373
Chennai (CC),2016-08-13,380
Burdwan (CC),2016-08-13,
Brahmapur (OD),2016-08-13,
Bengaluru (CC),2016-08-13,370
Ajmer,2016-08-13,322
Barwala,2016-08-13,330
Bhopal,2016-08-13,330
Ahmedabad,2016-08-13,370
Midnapur (KOL),2016-08-13,
Hospet,2016-08-13,335
E.Godavari,2016-08-13,340
Jabalpur,2016-08-13,330
Kanpur (CC),2016-08-13,362
Kolkata (WB),2016-08-13,363
Luknow (CC),2016-08-13,380
Raipur,2016-08-13,310
Surat,2016-08-13,
Varanasi (CC),2016-08-13,367
Indore (CC),2016-08-13,335
Pune,2016-08-14,350
Ranchi (CC),2016-08-14,
Vizag,2016-08-14,350
W.Godavari,2016-08-14,340
Warangal,2016-08-14,335
Allahabad (CC),2016-08-14,333
Bhopal,2016-08-14,330
Hospet,2016-08-14,335
Kolkata (WB),2016-08-14,363
Jabalpur,2016-08-14,330
Kanpur (CC),2016-08-14,362
Patna,2016-08-14,
Luknow (CC),2016-08-14,380
Raipur,2016-08-14,310
Surat,2016-08-14,
Varanasi (CC),2016-08-14,367
Indore (CC),2016-08-14,333
Namakkal,2016-08-14,355
Vijayawada,2016-08-14,340
Mysuru,2016-08-14,376
Ahmedabad,2016-08-14,370
Ajmer,2016-08-14,322
Nagpur,2016-08-14,295
Barwala,2016-08-14,330
Bengaluru (CC),2016-08-14,370
Brahmapur (OD),2016-08-14,
Burdwan (CC),2016-08-14,
Chennai (CC),2016-08-14,380
Chittoor,2016-08-14,373
Asansole,2016-08-14,
E.Godavari,2016-08-14,340
Hyderabad,2016-08-14,335
Ludhiana,2016-08-14,314
Midnapur (KOL),2016-08-14,
Mumbai (CC),2016-08-14,380
Muzaffurpur (CC),2016-08-14,
Delhi (CC),2016-08-14,330
Surat,2016-08-15,
Pune,2016-08-15,350
Ranchi (CC),2016-08-15,
Vijayawada,2016-08-15,330
Vizag,2016-08-15,340
Warangal,2016-08-15,335
Allahabad (CC),2016-08-15,333
Bhopal,2016-08-15,330
Jabalpur,2016-08-15,323
Indore (CC),2016-08-15,332
Kanpur (CC),2016-08-15,362
Kolkata (WB),2016-08-15,363
Luknow (CC),2016-08-15,370
Raipur,2016-08-15,310
Namakkal,2016-08-15,355
Varanasi (CC),2016-08-15,367
Hospet,2016-08-15,335
Nagpur,2016-08-15,295
W.Godavari,2016-08-15,330
Muzaffurpur (CC),2016-08-15,
Mysuru,2016-08-15,376
Ahmedabad,2016-08-15,370
Ajmer,2016-08-15,325
Asansole,2016-08-15,
Barwala,2016-08-15,330
Bengaluru (CC),2016-08-15,370
Brahmapur (OD),2016-08-15,
Burdwan (CC),2016-08-15,
Patna,2016-08-15,
Chittoor,2016-08-15,373
Delhi (CC),2016-08-15,330
E.Godavari,2016-08-15,330
Hyderabad,2016-08-15,335
Ludhiana,2016-08-15,314
Midnapur (KOL),2016-08-15,
Mumbai (CC),2016-08-15,380
Chennai (CC),2016-08-15,380
Pune,2016-08-16,350
Ranchi (CC),2016-08-16,
Vijayawada,2016-08-16,332
Vizag,2016-08-16,342
W.Godavari,2016-08-16,332
Warangal,2016-08-16,335
Allahabad (CC),2016-08-16,333
Bhopal,2016-08-16,325
Kanpur (CC),2016-08-16,362
Indore (CC),2016-08-16,330
Jabalpur,2016-08-16,323
Kolkata (WB),2016-08-16,363
Luknow (CC),2016-08-16,370
Raipur,2016-08-16,310
Surat,2016-08-16,
Varanasi (CC),2016-08-16,367
Hospet,2016-08-16,335
Namakkal,2016-08-16,355
Patna,2016-08-16,
Mysuru,2016-08-16,376
Nagpur,2016-08-16,298
Ahmedabad,2016-08-16,370
Ajmer,2016-08-16,327
Asansole,2016-08-16,
Bengaluru (CC),2016-08-16,370
Brahmapur (OD),2016-08-16,
Burdwan (CC),2016-08-16,
Chennai (CC),2016-08-16,380
Barwala,2016-08-16,332
Delhi (CC),2016-08-16,330
E.Godavari,2016-08-16,332
Hyderabad,2016-08-16,335
Ludhiana,2016-08-16,317
Midnapur (KOL),2016-08-16,
Mumbai (CC),2016-08-16,380
Chittoor,2016-08-16,373
Muzaffurpur (CC),2016-08-16,
Ludhiana,2016-08-17,322
Midnapur (KOL),2016-08-17,
Mumbai (CC),2016-08-17,380
Nagpur,2016-08-17,305
Mysuru,2016-08-17,376
Namakkal,2016-08-17,355
Hyderabad,2016-08-17,335
Muzaffurpur (CC),2016-08-17,
E.Godavari,2016-08-17,332
Ajmer,2016-08-17,335
Chittoor,2016-08-17,373
Chennai (CC),2016-08-17,380
Burdwan (CC),2016-08-17,
Brahmapur (OD),2016-08-17,
Bengaluru (CC),2016-08-17,370
Barwala,2016-08-17,336
Asansole,2016-08-17,
Ahmedabad,2016-08-17,370
Patna,2016-08-17,
Delhi (CC),2016-08-17,338
Pune,2016-08-17,350
Varanasi (CC),2016-08-17,373
Vijayawada,2016-08-17,332
Ranchi (CC),2016-08-17,
Surat,2016-08-17,
Raipur,2016-08-17,316
Kolkata (WB),2016-08-17,365
Kanpur (CC),2016-08-17,371
Jabalpur,2016-08-17,327
Luknow (CC),2016-08-17,370
Hospet,2016-08-17,335
Bhopal,2016-08-17,330
Allahabad (CC),2016-08-17,338
Warangal,2016-08-17,335
W.Godavari,2016-08-17,332
Vizag,2016-08-17,342
Indore (CC),2016-08-17,328
Bhopal,2016-08-18,340
Ranchi (CC),2016-08-18,
Vijayawada,2016-08-18,337
Vizag,2016-08-18,347
W.Godavari,2016-08-18,337
Warangal,2016-08-18,335
Allahabad (CC),2016-08-18,348
Hospet,2016-08-18,335
Surat,2016-08-18,
Jabalpur,2016-08-18,337
Kanpur (CC),2016-08-18,381
Kolkata (WB),2016-08-18,370
Luknow (CC),2016-08-18,370
Raipur,2016-08-18,325
Pune,2016-08-18,350
Varanasi (CC),2016-08-18,380
Indore (CC),2016-08-18,335
Namakkal,2016-08-18,355
Patna,2016-08-18,
Ahmedabad,2016-08-18,372
Nagpur,2016-08-18,305
Ajmer,2016-08-18,345
Asansole,2016-08-18,
Barwala,2016-08-18,346
Bengaluru (CC),2016-08-18,370
Burdwan (CC),2016-08-18,
Chennai (CC),2016-08-18,380
Chittoor,2016-08-18,373
Brahmapur (OD),2016-08-18,
E.Godavari,2016-08-18,337
Hyderabad,2016-08-18,335
Ludhiana,2016-08-18,332
Midnapur (KOL),2016-08-18,
Mumbai (CC),2016-08-18,380
Muzaffurpur (CC),2016-08-18,
Mysuru,2016-08-18,376
Delhi (CC),2016-08-18,346
Bhopal,2016-08-19,350
Ranchi (CC),2016-08-19,
Vijayawada,2016-08-19,344
Vizag,2016-08-19,352
W.Godavari,2016-08-19,344
Warangal,2016-08-19,335
Allahabad (CC),2016-08-19,357
Hospet,2016-08-19,335
Pune,2016-08-19,350
Jabalpur,2016-08-19,347
Kanpur (CC),2016-08-19,381
Kolkata (WB),2016-08-19,370
Luknow (CC),2016-08-19,380
Raipur,2016-08-19,330
Varanasi (CC),2016-08-19,383
Surat,2016-08-19,
Indore (CC),2016-08-19,340
Patna,2016-08-19,
Ajmer,2016-08-19,345
Nagpur,2016-08-19,310
Namakkal,2016-08-19,355
Ahmedabad,2016-08-19,375
Asansole,2016-08-19,
Barwala,2016-08-19,352
Bengaluru (CC),2016-08-19,370
Burdwan (CC),2016-08-19,
Chennai (CC),2016-08-19,380
Chittoor,2016-08-19,373
Brahmapur (OD),2016-08-19,
E.Godavari,2016-08-19,344
Hyderabad,2016-08-19,338
Ludhiana,2016-08-19,343
Midnapur (KOL),2016-08-19,
Mumbai (CC),2016-08-19,380
Muzaffurpur (CC),2016-08-19,
Mysuru,2016-08-19,376
Delhi (CC),2016-08-19,355
Allahabad (CC),2016-08-20,357
Pune,2016-08-20,350
Ranchi (CC),2016-08-20,
Vijayawada,2016-08-20,346
Vizag,2016-08-20,352
W.Godavari,2016-08-20,346
Warangal,2016-08-20,341
Bhopal,2016-08-20,350
Varanasi (CC),2016-08-20,383
Indore (CC),2016-08-20,344
Jabalpur,2016-08-20,347
Kanpur (CC),2016-08-20,390
Kolkata (WB),2016-08-20,380
Luknow (CC),2016-08-20,387
Raipur,2016-08-20,336
Surat,2016-08-20,
Hospet,2016-08-20,335
Patna,2016-08-20,
Mysuru,2016-08-20,378
Nagpur,2016-08-20,312
Namakkal,2016-08-20,360
Ahmedabad,2016-08-20,375
Ajmer,2016-08-20,340
Asansole,2016-08-20,
Barwala,2016-08-20,352
Brahmapur (OD),2016-08-20,
Burdwan (CC),2016-08-20,
Chennai (CC),2016-08-20,380
Bengaluru (CC),2016-08-20,370
Delhi (CC),2016-08-20,356
E.Godavari,2016-08-20,346
Hyderabad,2016-08-20,338
Ludhiana,2016-08-20,343
Midnapur (KOL),2016-08-20,
Mumbai (CC),2016-08-20,380
Muzaffurpur (CC),2016-08-20,
Chittoor,2016-08-20,373
Allahabad (CC),2016-08-21,357
Pune,2016-08-21,350
Ranchi (CC),2016-08-21,
Vijayawada,2016-08-21,346
Vizag,2016-08-21,352
W.Godavari,2016-08-21,346
Warangal,2016-08-21,341
Bhopal,2016-08-21,350
Varanasi (CC),2016-08-21,383
Indore (CC),2016-08-21,344
Jabalpur,2016-08-21,349
Kanpur (CC),2016-08-21,390
Kolkata (WB),2016-08-21,381
Raipur,2016-08-21,340
Surat,2016-08-21,
Patna,2016-08-21,
Hospet,2016-08-21,335
Namakkal,2016-08-21,360
Luknow (CC),2016-08-21,390
Mysuru,2016-08-21,378
Nagpur,2016-08-21,315
Ahmedabad,2016-08-21,375
Ajmer,2016-08-21,340
Asansole,2016-08-21,
Barwala,2016-08-21,352
Brahmapur (OD),2016-08-21,
Burdwan (CC),2016-08-21,
Chennai (CC),2016-08-21,380
Bengaluru (CC),2016-08-21,370
Delhi (CC),2016-08-21,356
E.Godavari,2016-08-21,346
Hyderabad,2016-08-21,338
Ludhiana,2016-08-21,343
Midnapur (KOL),2016-08-21,
Mumbai (CC),2016-08-21,380
Muzaffurpur (CC),2016-08-21,
Chittoor,2016-08-21,373
Allahabad (CC),2016-08-22,357
Ranchi (CC),2016-08-22,
Vijayawada,2016-08-22,346
Vizag,2016-08-22,352
W.Godavari,2016-08-22,346
Warangal,2016-08-22,341
Bhopal,2016-08-22,353
Varanasi (CC),2016-08-22,383
Indore (CC),2016-08-22,340
Jabalpur,2016-08-22,351
Kanpur (CC),2016-08-22,390
Kolkata (WB),2016-08-22,381
Luknow (CC),2016-08-22,390
Raipur,2016-08-22,342
Surat,2016-08-22,
Pune,2016-08-22,350
Hospet,2016-08-22,335
Patna,2016-08-22,
Mumbai (CC),2016-08-22,380
Nagpur,2016-08-22,320
Ahmedabad,2016-08-22,375
Ajmer,2016-08-22,337
Namakkal,2016-08-22,360
Barwala,2016-08-22,352
Bengaluru (CC),2016-08-22,370
Brahmapur (OD),2016-08-22,
Burdwan (CC),2016-08-22,
Chennai (CC),2016-08-22,380
Asansole,2016-08-22,
Delhi (CC),2016-08-22,356
E.Godavari,2016-08-22,346
Hyderabad,2016-08-22,338
Ludhiana,2016-08-22,339
Midnapur (KOL),2016-08-22,
Muzaffurpur (CC),2016-08-22,
Mysuru,2016-08-22,378
Chittoor,2016-08-22,373
E.Godavari,2016-08-23,346
Delhi (CC),2016-08-23,350
Chittoor,2016-08-23,373
Chennai (CC),2016-08-23,380
Ajmer,2016-08-23,335
Barwala,2016-08-23,345
Asansole,2016-08-23,
Ahmedabad,2016-08-23,375
Hyderabad,2016-08-23,338
Bengaluru (CC),2016-08-23,370
Ludhiana,2016-08-23,333
Burdwan (CC),2016-08-23,
Mumbai (CC),2016-08-23,380
Vijayawada,2016-08-23,346
Vizag,2016-08-23,352
W.Godavari,2016-08-23,346
Warangal,2016-08-23,341
Allahabad (CC),2016-08-23,352
Hospet,2016-08-23,335
Ranchi (CC),2016-08-23,
Indore (CC),2016-08-23,344
Kanpur (CC),2016-08-23,381
Kolkata (WB),2016-08-23,381
Luknow (CC),2016-08-23,390
Raipur,2016-08-23,342
Surat,2016-08-23,
Varanasi (CC),2016-08-23,378
Jabalpur,2016-08-23,351
Pune,2016-08-23,350
Bhopal,2016-08-23,353
Muzaffurpur (CC),2016-08-23,
Mysuru,2016-08-23,378
Nagpur,2016-08-23,320
Namakkal,2016-08-23,360
Patna,2016-08-23,
Midnapur (KOL),2016-08-23,
Brahmapur (OD),2016-08-23,
Luknow (CC),2016-08-24,390
Delhi (CC),2016-08-24,350
E.Godavari,2016-08-24,346
Hyderabad,2016-08-24,338
Ludhiana,2016-08-24,333
Midnapur (KOL),2016-08-24,
Mumbai (CC),2016-08-24,380
Muzaffurpur (CC),2016-08-24,
Mysuru,2016-08-24,378
Nagpur,2016-08-24,320
Namakkal,2016-08-24,360
Patna,2016-08-24,
Pune,2016-08-24,350
Kolkata (WB),2016-08-24,372
Ranchi (CC),2016-08-24,
Vizag,2016-08-24,352
W.Godavari,2016-08-24,346
Allahabad (CC),2016-08-24,352
Bhopal,2016-08-24,350
Hospet,2016-08-24,335
Indore (CC),2016-08-24,340
Jabalpur,2016-08-24,345
Kanpur (CC),2016-08-24,381
Varanasi (CC),2016-08-24,378
Surat,2016-08-24,
Raipur,2016-08-24,342
Chittoor,2016-08-24,373
Vijayawada,2016-08-24,346
Warangal,2016-08-24,341
Barwala,2016-08-24,345
Chennai (CC),2016-08-24,380
Ahmedabad,2016-08-24,375
Ajmer,2016-08-24,335
Burdwan (CC),2016-08-24,
Bengaluru (CC),2016-08-24,370
Brahmapur (OD),2016-08-24,
Asansole,2016-08-24,
Warangal,2016-08-25,341
Allahabad (CC),2016-08-25,348
Bhopal,2016-08-25,345
Hospet,2016-08-25,335
Indore (CC),2016-08-25,335
Jabalpur,2016-08-25,345
Kanpur (CC),2016-08-25,381
W.Godavari,2016-08-25,334
Raipur,2016-08-25,342
Surat,2016-08-25,
Varanasi (CC),2016-08-25,378
Ranchi (CC),2016-08-25,
Kolkata (WB),2016-08-25,372
Luknow (CC),2016-08-25,390
Barwala,2016-08-25,345
Vizag,2016-08-25,340
Pune,2016-08-25,340
Patna,2016-08-25,
Namakkal,2016-08-25,360
Nagpur,2016-08-25,320
Mysuru,2016-08-25,378
Muzaffurpur (CC),2016-08-25,
Mumbai (CC),2016-08-25,375
Midnapur (KOL),2016-08-25,
Ludhiana,2016-08-25,333
Hyderabad,2016-08-25,338
E.Godavari,2016-08-25,334
Delhi (CC),2016-08-25,350
Chittoor,2016-08-25,373
Chennai (CC),2016-08-25,380
Burdwan (CC),2016-08-25,
Brahmapur (OD),2016-08-25,
Bengaluru (CC),2016-08-25,370
Asansole,2016-08-25,
Ajmer,2016-08-25,335
Ahmedabad,2016-08-25,360
Vijayawada,2016-08-25,334
Ranchi (CC),2016-08-26,
Vijayawada,2016-08-26,334
Vizag,2016-08-26,340
W.Godavari,2016-08-26,334
Warangal,2016-08-26,341
Allahabad (CC),2016-08-26,348
Bhopal,2016-08-26,345
Hospet,2016-08-26,335
Hyderabad,2016-08-26,338
E.Godavari,2016-08-26,334
Ludhiana,2016-08-26,333
Indore (CC),2016-08-26,335
Jabalpur,2016-08-26,341
Kanpur (CC),2016-08-26,381
Kolkata (WB),2016-08-26,372
Luknow (CC),2016-08-26,390
Raipur,2016-08-26,335
Varanasi (CC),2016-08-26,378
Ahmedabad,2016-08-26,360
Ajmer,2016-08-26,335
Midnapur (KOL),2016-08-26,
Pune,2016-08-26,340
Surat,2016-08-26,
Chittoor,2016-08-26,373
Bengaluru (CC),2016-08-26,370
Brahmapur (OD),2016-08-26,
Burdwan (CC),2016-08-26,
Chennai (CC),2016-08-26,380
Delhi (CC),2016-08-26,350
Mumbai (CC),2016-08-26,375
Barwala,2016-08-26,345
Muzaffurpur (CC),2016-08-26,
Asansole,2016-08-26,
Mysuru,2016-08-26,378
Patna,2016-08-26,
Namakkal,2016-08-26,360
Nagpur,2016-08-26,320
Burdwan (CC),2016-08-27,
Pune,2016-08-27,340
Ranchi (CC),2016-08-27,
Vijayawada,2016-08-27,334
Vizag,2016-08-27,340
W.Godavari,2016-08-27,334
Warangal,2016-08-27,341
Allahabad (CC),2016-08-27,348
Bhopal,2016-08-27,340
Patna,2016-08-27,
Namakkal,2016-08-27,360
Muzaffurpur (CC),2016-08-27,
Mysuru,2016-08-27,378
Chennai (CC),2016-08-27,380
Hospet,2016-08-27,335
Mumbai (CC),2016-08-27,375
Midnapur (KOL),2016-08-27,
Ludhiana,2016-08-27,333
Hyderabad,2016-08-27,338
E.Godavari,2016-08-27,334
Bengaluru (CC),2016-08-27,370
Brahmapur (OD),2016-08-27,
Nagpur,2016-08-27,320
Jabalpur,2016-08-27,337
Delhi (CC),2016-08-27,350
Asansole,2016-08-27,
Kanpur (CC),2016-08-27,381
Kolkata (WB),2016-08-27,365
Luknow (CC),2016-08-27,390
Raipur,2016-08-27,329
Surat,2016-08-27,
Indore (CC),2016-08-27,333
Varanasi (CC),2016-08-27,378
Chittoor,2016-08-27,373
Ahmedabad,2016-08-27,360
Barwala,2016-08-27,345
Ajmer,2016-08-27,335
Varanasi (CC),2016-08-28,378
Surat,2016-08-28,
Raipur,2016-08-28,329
Luknow (CC),2016-08-28,390
Ranchi (CC),2016-08-28,
Kolkata (WB),2016-08-28,358
Kanpur (CC),2016-08-28,381
Jabalpur,2016-08-28,335
Indore (CC),2016-08-28,335
Hospet,2016-08-28,335
Bhopal,2016-08-28,340
Warangal,2016-08-28,341
W.Godavari,2016-08-28,334
Vizag,2016-08-28,340
Namakkal,2016-08-28,360
Patna,2016-08-28,
Pune,2016-08-28,340
Vijayawada,2016-08-28,328
Allahabad (CC),2016-08-28,348
Chittoor,2016-08-28,373
Ludhiana,2016-08-28,333
Muzaffurpur (CC),2016-08-28,
Mumbai (CC),2016-08-28,375
Midnapur (KOL),2016-08-28,
Hyderabad,2016-08-28,338
Delhi (CC),2016-08-28,350
Mysuru,2016-08-28,378
E.Godavari,2016-08-28,328
Nagpur,2016-08-28,315
Ajmer,2016-08-28,328
Asansole,2016-08-28,
Barwala,2016-08-28,345
Bengaluru (CC),2016-08-28,370
Brahmapur (OD),2016-08-28,
Burdwan (CC),2016-08-28,
Chennai (CC),2016-08-28,380
Ahmedabad,2016-08-28,360
Brahmapur (OD),2016-08-29,
Bengaluru (CC),2016-08-29,370
Barwala,2016-08-29,335
Burdwan (CC),2016-08-29,
Surat,2016-08-29,
Ajmer,2016-08-29,328
Chennai (CC),2016-08-29,380
Asansole,2016-08-29,
Ahmedabad,2016-08-29,360
Chittoor,2016-08-29,373
Delhi (CC),2016-08-29,342
E.Godavari,2016-08-29,328
Raipur,2016-08-29,329
Luknow (CC),2016-08-29,390
Kolkata (WB),2016-08-29,358
Kanpur (CC),2016-08-29,367
Jabalpur,2016-08-29,330
Indore (CC),2016-08-29,335
Hospet,2016-08-29,335
Bhopal,2016-08-29,335
Allahabad (CC),2016-08-29,343
Warangal,2016-08-29,341
Vizag,2016-08-29,340
Vijayawada,2016-08-29,328
Ranchi (CC),2016-08-29,
Pune,2016-08-29,340
Patna,2016-08-29,
Namakkal,2016-08-29,340
Nagpur,2016-08-29,310
Mysuru,2016-08-29,355
Muzaffurpur (CC),2016-08-29,
Mumbai (CC),2016-08-29,375
Midnapur (KOL),2016-08-29,
Ludhiana,2016-08-29,328
Hyderabad,2016-08-29,318
Varanasi (CC),2016-08-29,378
W.Godavari,2016-08-29,328
Mumbai (CC),2016-08-30,355
Asansole,2016-08-30,
Patna,2016-08-30,
Namakkal,2016-08-30,340
Nagpur,2016-08-30,310
Mysuru,2016-08-30,355
Muzaffurpur (CC),2016-08-30,
Ajmer,2016-08-30,325
Midnapur (KOL),2016-08-30,
Ludhiana,2016-08-30,324
Hyderabad,2016-08-30,318
E.Godavari,2016-08-30,328
Delhi (CC),2016-08-30,342
Chittoor,2016-08-30,353
Chennai (CC),2016-08-30,360
Burdwan (CC),2016-08-30,
Brahmapur (OD),2016-08-30,
Pune,2016-08-30,330
Ranchi (CC),2016-08-30,
Bengaluru (CC),2016-08-30,350
Vizag,2016-08-30,340
Vijayawada,2016-08-30,328
Barwala,2016-08-30,335
Varanasi (CC),2016-08-30,367
Surat,2016-08-30,
Raipur,2016-08-30,322
Luknow (CC),2016-08-30,390
Kolkata (WB),2016-08-30,358
Ahmedabad,2016-08-30,340
Jabalpur,2016-08-30,325
Indore (CC),2016-08-30,338
Hospet,2016-08-30,315
Bhopal,2016-08-30,330
Allahabad (CC),2016-08-30,343
Warangal,2016-08-30,320
W.Godavari,2016-08-30,328
Kanpur (CC),2016-08-30,367
Vizag,2016-08-31,332
W.Godavari,2016-08-31,320
Warangal,2016-08-31,320
Allahabad (CC),2016-08-31,343
Bhopal,2016-08-31,335
Hospet,2016-08-31,300
Kolkata (WB),2016-08-31,355
Jabalpur,2016-08-31,330
Kanpur (CC),2016-08-31,367
Luknow (CC),2016-08-31,390
Raipur,2016-08-31,325
Surat,2016-08-31,
Varanasi (CC),2016-08-31,367
Indore (CC),2016-08-31,338
Ranchi (CC),2016-08-31,
Asansole,2016-08-31,
Patna,2016-08-31,
Ajmer,2016-08-31,332
Pune,2016-08-31,330
Ahmedabad,2016-08-31,342
Barwala,2016-08-31,337
Bengaluru (CC),2016-08-31,335
Brahmapur (OD),2016-08-31,
Burdwan (CC),2016-08-31,
Chennai (CC),2016-08-31,360
Chittoor,2016-08-31,353
Vijayawada,2016-08-31,320
E.Godavari,2016-08-31,320
Hyderabad,2016-08-31,318
Ludhiana,2016-08-31,327
Midnapur (KOL),2016-08-31,
Mumbai (CC),2016-08-31,355
Muzaffurpur (CC),2016-08-31,
Namakkal,2016-08-31,340
Mysuru,2016-08-31,335
Delhi (CC),2016-08-31,342
Nagpur,2016-08-31,310
Midnapur (KOL),2016-09-01,
Ahmedabad,2016-09-01,430
Ajmer,2016-09-01,391
Asansole,2016-09-01,
Barwala,2016-09-01,392
Chennai (CC),2016-09-01,420
Brahmapur (OD),2016-09-01,
Burdwan (CC),2016-09-01,
Mumbai (CC),2016-09-01,435
Chittoor,2016-09-01,413
Delhi (CC),2016-09-01,410
E.Godavari,2016-09-01,382
Hyderabad,2016-09-01,395
Bengaluru (CC),2016-09-01,410
Muzaffurpur (CC),2016-09-01,
Pune,2016-09-01,430
Nagpur,2016-09-01,388
Warangal,2016-09-01,398
Allahabad (CC),2016-09-01,414
Bhopal,2016-09-01,425
Hospet,2016-09-01,370
Indore (CC),2016-09-01,400
Jabalpur,2016-09-01,405
Kanpur (CC),2016-09-01,433
Kolkata (WB),2016-09-01,424
Luknow (CC),2016-09-01,450
Surat,2016-09-01,
Varanasi (CC),2016-09-01,437
Vijayawada,2016-09-01,382
Ranchi (CC),2016-09-01,
Patna,2016-09-01,
Namakkal,2016-09-01,402
Mysuru,2016-09-01,422
Raipur,2016-09-01,417
W.Godavari,2016-09-01,382
Ludhiana,2016-09-01,390
Vizag,2016-09-01,390
Ajmer,2016-09-02,352
Ahmedabad,2016-09-02,395
Vizag,2016-09-02,380
W.Godavari,2016-09-02,365
Warangal,2016-09-02,368
